INFO buildroot.py:603:  Mock Version: 5.5
authselect-libs-1.5.0-5.fc41.i686
basesystem-11-20.fc40.noarch
bash-5.2.26-3.fc40.i686
binutils-2.42.50-5.fc41.i686
binutils-gold-2.42.50-5.fc41.i686
bzip2-1.0.8-18.fc40.i686
bzip2-libs-1.0.8-18.fc40.i686
ca-certificates-2023.2.62_v7.0.401-6.fc40.noarch
coreutils-9.4-6.fc40.i686
coreutils-common-9.4-6.fc40.i686
cpio-2.15-1.fc40.i686
cracklib-2.9.11-5.fc40.i686
crypto-policies-20240304-1.git0375239.fc41.noarch
curl-8.6.0-7.fc41.i686
cyrus-sasl-lib-2.1.28-19.fc40.i686
debugedit-5.0-14.fc40.i686
diffutils-3.10-5.fc40.i686
dwz-0.15-6.fc40.i686
ed-1.20.1-1.fc41.i686
efi-srpm-macros-5-11.fc40.noarch
elfutils-0.191-2.fc41.i686
elfutils-debuginfod-client-0.191-2.fc41.i686
elfutils-default-yama-scope-0.191-2.fc41.noarch
elfutils-libelf-0.191-2.fc41.i686
elfutils-libs-0.191-2.fc41.i686
fedora-gpg-keys-41-0.1.noarch
fedora-release-41-0.6.noarch
fedora-release-common-41-0.6.noarch
fedora-release-identity-basic-41-0.6.noarch
fedora-repos-41-0.1.noarch
fedora-repos-rawhide-41-0.1.noarch
file-5.45-5.fc41.i686
file-libs-5.45-5.fc41.i686
filesystem-3.18-8.fc40.i686
findutils-4.9.0-8.fc40.i686
fonts-srpm-macros-2.0.5-14.fc40.noarch
forge-srpm-macros-0.3.0-1.fc41.noarch
fpc-srpm-macros-1.3-12.fc40.noarch
gawk-5.3.0-3.fc40.i686
gdb-minimal-14.2-1.fc41.i686
gdbm-1.23-6.fc40.i686
gdbm-libs-1.23-6.fc40.i686
ghc-srpm-macros-1.9-1.fc41.noarch
glibc-2.39.9000-5.fc41.i686
glibc-common-2.39.9000-5.fc41.i686
glibc-gconv-extra-2.39.9000-5.fc41.i686
glibc-minimal-langpack-2.39.9000-5.fc41.i686
gmp-6.3.0-1.fc41.i686
gnat-srpm-macros-6-5.fc40.noarch
go-srpm-macros-3.5.0-1.fc41.noarch
grep-3.11-7.fc40.i686
gzip-1.13-1.fc40.i686
info-7.1-2.fc40.i686
jansson-2.13.1-9.fc40.i686
kernel-srpm-macros-1.0-23.fc41.noarch
keyutils-libs-1.6.3-3.fc40.i686
krb5-libs-1.21.2-5.fc40.i686
libacl-2.3.2-1.fc40.i686
libarchive-3.7.2-3.fc40.i686
libattr-2.5.2-3.fc40.i686
libblkid-2.40-0.11.rc1.fc41.i686
libbrotli-1.1.0-3.fc40.i686
libcap-2.69-3.fc40.i686
libcap-ng-0.8.4-4.fc40.i686
libcom_err-1.47.0-5.fc40.i686
libcurl-8.6.0-7.fc41.i686
libeconf-0.6.2-1.fc41.i686
libevent-2.1.12-12.fc40.i686
libfdisk-2.40-0.11.rc1.fc41.i686
libffi-3.4.4-8.fc41.i686
libgcc-14.0.1-0.8.fc41.i686
libgomp-14.0.1-0.8.fc41.i686
libidn2-2.3.7-1.fc40.i686
libmount-2.40-0.11.rc1.fc41.i686
libnghttp2-1.60.0-2.fc41.i686
libnsl2-2.0.1-1.fc40.i686
libpkgconf-2.1.0-1.fc40.i686
libpsl-0.21.5-3.fc40.i686
libpwquality-1.4.5-9.fc40.i686
libselinux-3.6-4.fc40.i686
libsemanage-3.6-3.fc40.i686
libsepol-3.6-3.fc40.i686
libsmartcols-2.40-0.11.rc1.fc41.i686
libssh-0.10.6-6.fc41.i686
libssh-config-0.10.6-6.fc41.noarch
libstdc++-14.0.1-0.8.fc41.i686
libtasn1-4.19.0-6.fc40.i686
libtirpc-1.3.4-1.rc2.fc40.2.i686
libtool-ltdl-2.4.7-10.fc40.i686
libunistring-1.1-7.fc41.i686
libutempter-1.2.1-13.fc40.i686
libuuid-2.40-0.11.rc1.fc41.i686
libverto-0.3.2-8.fc40.i686
libxcrypt-4.4.36-5.fc40.i686
libxml2-2.12.5-1.fc40.i686
libzstd-1.5.5-5.fc40.i686
lua-libs-5.4.6-5.fc40.i686
lua-srpm-macros-1-13.fc40.noarch
lz4-libs-1.9.4-6.fc40.i686
mpfr-4.2.1-3.fc40.i686
ncurses-base-6.4-12.20240127.fc40.noarch
ncurses-libs-6.4-12.20240127.fc40.i686
ocaml-srpm-macros-9-3.fc40.noarch
openblas-srpm-macros-2-17.fc41.noarch
openldap-2.6.7-1.fc40.i686
openssl-libs-3.2.1-3.fc41.i686
p11-kit-0.25.3-4.fc40.i686
p11-kit-trust-0.25.3-4.fc40.i686
package-notes-srpm-macros-0.5-11.fc40.noarch
pam-1.6.0-2.fc41.i686
pam-libs-1.6.0-2.fc41.i686
patch-2.7.6-24.fc40.i686
pcre2-10.42-2.fc40.2.i686
pcre2-syntax-10.42-2.fc40.2.noarch
perl-srpm-macros-1-53.fc40.noarch
pkgconf-2.1.0-1.fc40.i686
pkgconf-m4-2.1.0-1.fc40.noarch
pkgconf-pkg-config-2.1.0-1.fc40.i686
popt-1.19-6.fc40.i686
publicsuffix-list-dafsa-20240107-3.fc40.noarch
pyproject-srpm-macros-1.12.0-1.fc40.noarch
python-srpm-macros-3.12-7.fc40.noarch
qt5-srpm-macros-5.15.12-3.fc40.noarch
qt6-srpm-macros-6.6.2-1.fc41.noarch
readline-8.2-8.fc40.i686
redhat-rpm-config-286-1.fc41.noarch
rpm-4.19.1.1-1.fc40.i686
rpm-build-4.19.1.1-1.fc40.i686
rpm-build-libs-4.19.1.1-1.fc40.i686
rpm-libs-4.19.1.1-1.fc40.i686
rpm-sequoia-1.6.0-2.fc40.i686
rust-srpm-macros-26.2-1.fc41.noarch
sed-4.9-1.fc40.i686
setup-2.14.5-2.fc40.noarch
shadow-utils-4.15.1-1.fc41.i686
sqlite-libs-3.45.2-1.fc41.i686
systemd-libs-255.4-1.fc41.i686
tar-1.35-3.fc40.i686
unzip-6.0-63.fc40.i686
util-linux-2.40-0.11.rc1.fc41.i686
util-linux-core-2.40-0.11.rc1.fc41.i686
which-2.21-41.fc40.i686
xxhash-libs-0.8.2-2.fc40.i686
xz-5.6.1-1.fc41.i686
xz-libs-5.6.1-1.fc41.i686
zig-srpm-macros-1-2.fc40.noarch
zip-3.0-40.fc40.i686
zlib-ng-compat-2.1.6-2.fc40.i686
zstd-1.5.5-5.fc40.i686
DEBUG util.py:185:  kill orphans in chroot /var/lib/mock/f41-build-49652926-5916286/root
DEBUG util.py:185:  kill orphans in chroot /var/lib/mock/f41-build-49652926-5916286-bootstrap/root
INFO buildroot.py:603:  Mock Version: 5.5
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286/root
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/results
INFO buildroot.py:284:  calling preinit hooks
DEBUG buildroot.py:659:  create skeleton dirs
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/var/lib/rpm
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/var/lib/yum
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/var/lib/dbus
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/var/log
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/var/cache/dnf
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/var/cache/yum
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/etc/rpm
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/tmp
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/tmp/ccache
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/var/tmp
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/etc/dnf
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/etc/dnf/vars
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/etc/yum.repos.d
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/etc/yum
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/proc
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/sys
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/dev/pts
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/dev/shm
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/dev/mapper
DEBUG file_util.py:21:  created dir: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/dev/mapper
DEBUG buildroot.py:803:  kernel version == 6.8.0-0.rc7.55.fc40.1.x86_64
DEBUG file_util.py:30:  touching file: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/etc/fstab
DEBUG file_util.py:30:  touching file: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/etc/yum/yum.conf
DEBUG file_util.py:30:  touching file: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/etc/dnf/dnf.conf
DEBUG file_util.py:30:  touching file: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/var/log/yum.log
DEBUG buildroot.py:298:  rootdir = /var/lib/mock/f41-build-49652926-5916286-bootstrap/root
DEBUG buildroot.py:299:  resultdir = /var/lib/mock/f41-build-49652926-5916286-bootstrap/results
DEBUG package_manager.py:56:  searching for 'dnf5' package manager or alternatives
INFO buildroot.py:174:  Package manager dnf5 detected and used (fallback)
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/etc/pki/mock
DEBUG file_util.py:158:  Updating files in /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/etc/pki/ca-trust with files from /etc/pki/ca-trust
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/etc/pki/ca-trust
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/etc/pki/ca-trust/./extracted
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/etc/pki/ca-trust/./source
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/etc/pki/ca-trust/extracted/edk2
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/etc/pki/ca-trust/extracted/java
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/etc/pki/ca-trust/extracted/openssl
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/etc/pki/ca-trust/extracted/pem
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/etc/pki/ca-trust/extracted/pem/directory-hash
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/etc/pki/ca-trust/source/anchors
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/etc/pki/ca-trust/source/blacklist
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/etc/pki/ca-trust/source/blocklist
DEBUG file_util.py:158:  Updating files in /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/usr/share/pki/ca-trust-source with files from /usr/share/pki/ca-trust-source
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/usr/share/pki/ca-trust-source
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/usr/share/pki/ca-trust-source/./anchors
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/usr/share/pki/ca-trust-source/./blacklist
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/usr/share/pki/ca-trust-source/./blocklist
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/usr/share
DEBUG package_manager.py:382:  Copying /usr/share/distribution-gpg-keys to the bootstrap chroot
DEBUG util.py:636:  child environment: None
DEBUG util.py:558:  Executing command: ['cp', '-a', '/usr/share/distribution-gpg-keys', '/var/lib/mock/f41-build-49652926-5916286-bootstrap/root/usr/share'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'C.UTF-8'} and shell False
DEBUG util.py:610:  Child return code was: 0
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/etc/dnf
DEBUG package_manager.py:683:  configure DNF vars
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/etc
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/etc
DEBUG buildroot.py:38:  method _make_users skipped in bootstrap
DEBUG file_util.py:30:  touching file: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/.initialized
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286/root
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286/result
INFO buildroot.py:284:  calling preinit hooks
DEBUG util.py:636:  child environment: None
DEBUG util.py:558:  Executing command: ['/usr/bin/lscpu'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'C.UTF-8'} and shell False
DEBUG util.py:463:  Architecture:                       i686
DEBUG util.py:463:  CPU op-mode(s):                     32-bit, 64-bit
DEBUG util.py:463:  Address sizes:                      46 bits physical, 48 bits virtual
DEBUG util.py:463:  Byte Order:                         Little Endian
DEBUG util.py:463:  CPU(s):                             48
DEBUG util.py:463:  On-line CPU(s) list:                0-47
DEBUG util.py:463:  Vendor ID:                          GenuineIntel
DEBUG util.py:463:  Model name:                         Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz
DEBUG util.py:463:  CPU family:                         6
DEBUG util.py:463:  Model:                              63
DEBUG util.py:463:  Thread(s) per core:                 2
DEBUG util.py:463:  Core(s) per socket:                 12
DEBUG util.py:463:  Socket(s):                          2
DEBUG util.py:463:  Stepping:                           2
DEBUG util.py:463:  CPU(s) scaling MHz:                 44%
DEBUG util.py:463:  CPU max MHz:                        3100.0000
DEBUG util.py:463:  CPU min MHz:                        1200.0000
DEBUG util.py:463:  BogoMIPS:                           4599.99
DEBUG util.py:463:  Flags:                              fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush dts acpi mmx fxsr sse sse2 ss ht tm pbe syscall nx pdpe1gb rdtscp lm constant_tsc arch_perfmon pebs bts rep_good nopl xtopology nonstop_tsc cpuid aperfmperf pni pclmulqdq dtes64 monitor ds_cpl vmx smx est tm2 ssse3 sdbg fma cx16 xtpr pdcm pcid dca sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand lahf_lm abm cpuid_fault epb pti ssbd ibrs ibpb stibp tpr_shadow flexpriority ept vpid ept_ad fsgsbase tsc_adjust bmi1 avx2 smep bmi2 erms invpcid cqm xsaveopt cqm_llc cqm_occup_llc dtherm ida arat pln pts vnmi md_clear flush_l1d
DEBUG util.py:463:  Virtualization:                     VT-x
DEBUG util.py:463:  L1d cache:                          768 KiB (24 instances)
DEBUG util.py:463:  L1i cache:                          768 KiB (24 instances)
DEBUG util.py:463:  L2 cache:                           6 MiB (24 instances)
DEBUG util.py:463:  L3 cache:                           60 MiB (2 instances)
DEBUG util.py:463:  NUMA node(s):                       2
DEBUG util.py:463:  NUMA node0 CPU(s):                  0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46
DEBUG util.py:463:  NUMA node1 CPU(s):                  1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47
DEBUG util.py:463:  Vulnerability Gather data sampling: Not affected
DEBUG util.py:463:  Vulnerability Itlb multihit:        KVM: Mitigation: VMX disabled
DEBUG util.py:463:  Vulnerability L1tf:                 Mitigation; PTE Inversion; VMX conditional cache flushes, SMT vulnerable
DEBUG util.py:463:  Vulnerability Mds:                  Mitigation; Clear CPU buffers; SMT vulnerable
DEBUG util.py:463:  Vulnerability Meltdown:             Mitigation; PTI
DEBUG util.py:463:  Vulnerability Mmio stale data:      Mitigation; Clear CPU buffers; SMT vulnerable
DEBUG util.py:463:  Vulnerability Retbleed:             Not affected
DEBUG util.py:463:  Vulnerability Spec rstack overflow: Not affected
DEBUG util.py:463:  Vulnerability Spec store bypass:    Mitigation; Speculative Store Bypass disabled via prctl
DEBUG util.py:463:  Vulnerability Spectre v1:           Mitigation; usercopy/swapgs barriers and __user pointer sanitization
DEBUG util.py:463:  Vulnerability Spectre v2:           Mitigation; Retpolines, IBPB conditional, IBRS_FW, STIBP conditional, RSB filling, PBRSB-eIBRS Not affected
DEBUG util.py:463:  Vulnerability Srbds:                Not affected
DEBUG util.py:463:  Vulnerability Tsx async abort:      Not affected
DEBUG util.py:610:  Child return code was: 0
DEBUG util.py:636:  child environment: None
DEBUG util.py:558:  Executing command: ['/bin/free'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'C.UTF-8'} and shell False
DEBUG util.py:463:                 total        used        free      shared  buff/cache   available
DEBUG util.py:463:  Mem:       131888140     2802964   100916124        5408    29286716   129085176
DEBUG util.py:463:  Swap:        8388604        1024     8387580
DEBUG util.py:610:  Child return code was: 0
DEBUG util.py:636:  child environment: None
DEBUG util.py:558:  Executing command: ['/bin/df', '-H', '-T', '/var/lib/mock/f41-build-49652926-5916286/root', '/var/cache/mock'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'C.UTF-8'} and shell False
DEBUG util.py:463:  Filesystem                                            Type   Size  Used Avail Use% Mounted on
DEBUG util.py:463:  /dev/mapper/luks-79faef87-10f5-4c87-b45d-7affc8ab8be6 btrfs  399G   24G  356G   7% /
DEBUG util.py:463:  /dev/mapper/luks-79faef87-10f5-4c87-b45d-7affc8ab8be6 btrfs  399G   24G  356G   7% /
DEBUG util.py:610:  Child return code was: 0
DEBUG buildroot.py:659:  create skeleton dirs
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286/root/var/lib/rpm
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286/root/var/lib/yum
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286/root/var/lib/dbus
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286/root/var/log
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286/root/var/cache/dnf
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286/root/var/cache/yum
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286/root/etc/rpm
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286/root/tmp
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286/root/tmp/ccache
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286/root/var/tmp
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286/root/etc/dnf
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286/root/etc/dnf/vars
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286/root/etc/yum.repos.d
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286/root/etc/yum
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286/root/proc
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286/root/sys
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286/root/dev/pts
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286/root/dev/shm
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286/root/dev/mapper
DEBUG file_util.py:21:  created dir: /var/lib/mock/f41-build-49652926-5916286/root/dev/mapper
DEBUG buildroot.py:803:  kernel version == 6.8.0-0.rc7.55.fc40.1.x86_64
DEBUG file_util.py:30:  touching file: /var/lib/mock/f41-build-49652926-5916286/root/etc/fstab
DEBUG file_util.py:30:  touching file: /var/lib/mock/f41-build-49652926-5916286/root/etc/yum/yum.conf
DEBUG file_util.py:30:  touching file: /var/lib/mock/f41-build-49652926-5916286/root/etc/dnf/dnf.conf
DEBUG file_util.py:30:  touching file: /var/lib/mock/f41-build-49652926-5916286/root/var/log/yum.log
DEBUG buildroot.py:298:  rootdir = /var/lib/mock/f41-build-49652926-5916286/root
DEBUG buildroot.py:299:  resultdir = /var/lib/mock/f41-build-49652926-5916286/result
INFO buildroot.py:174:  Package manager dnf5 detected and used (direct choice)
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286/root/etc/pki/mock
DEBUG file_util.py:158:  Updating files in /var/lib/mock/f41-build-49652926-5916286/root/etc/pki/ca-trust with files from /etc/pki/ca-trust
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286/root/etc/pki/ca-trust
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286/root/etc/pki/ca-trust/./extracted
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286/root/etc/pki/ca-trust/./source
